Numero de Pedido;Sucursal;Fecha de Pedido;Monto bruto de la venta;Descuento comercial neto otorgado x PeYa;Descuento otorgado por el local;Cupon otorgado por el local;Desc. neto otorgado por Peya a usuarios;Descuentos neto por Retiro en el local;Descuento por Comodín pago por el local;Envío a cargo del local;Monto neto de la Venta ($);Descuentos PedidosYa a cobrar ($);Monto comisionable Servicios PedidosYa;Servicio Ventas PedidosYA (%);Servicio Logística PedidosYA (%);Servicio Ventas PedidoYa ($);Servicio Logística PedidosYa ($);Monto venta + envió cobrado por el local;Descuento tarifa de servicio al cliente;Pedido con Comodin;Método de pago;Cobrado por;Método de entrega
1934471436;2docemarket - 24hrs;16/3/2026;1.1;0;0;0;1.06;0;0;0;0.57;1.23;1.8;5.00%;0.00%;0.09;0;0.57;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1934471771;2docemarket - 24hrs;16/3/2026;7.01;0;0;0;0;0;0;-0.5;7.01;0;7.51;5.00%;0.00%;0.38;0;7.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1934471974;2docemarket - 24hrs;16/3/2026;6.4;0;0;0;5.53;0;0;0;0.68;6.42;7.1;5.00%;0.00%;0.36;0;0.68;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1934464116;2docemarket - 24hrs;16/3/2026;15.28;0;0;0;0;0;0;-0.52;15.28;0;15.8;5.00%;0.00%;0.79;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1934464139;2docemarket - 24hrs;16/3/2026;8.8;0;0;0;0;0;0;-0.5;8.8;0;9.3;5.00%;0.00%;0.47;0;9.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1934472130;2docemarket - 24hrs;16/3/2026;8.87;0;0;0;0;0;0;-0.7;8.87;0;9.57;5.00%;0.00%;0.48;0;9.57;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1934472134;2docemarket - 24hrs;16/3/2026;6.27;0;0;0;0;0;0;-0.5;6.27;0;6.77;5.00%;0.00%;0.34;0;6.77;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1934464143;2docemarket - 24hrs;16/3/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1934464145;2docemarket - 24hrs;16/3/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1934472138;2docemarket - 24hrs;16/3/2026;5.8;0;0;0;0;0;0;-0.5;5.8;0;6.3;5.00%;0.00%;0.32;0;6.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1934472271;2docemarket;16/3/2026;23.01;0;0;0;0;0;0;0;23.01;0;23.01;5.00%;5.00%;1.15;1.15;23.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1934539655;2docemarket;16/3/2026;7.19;0;0;0;0;0;0;0;7.19;0;7.19;5.00%;5.00%;0.36;0.36;7.19;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1934531741;2docemarket;16/3/2026;4.1;0;0;0;0;0;0;0;4.1;0;4.1;5.00%;5.00%;0.21;0.21;4.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1934532414;2docemarket;16/3/2026;23.3;0;0;0;0;0;0;0;23.3;0;23.3;5.00%;5.00%;1.17;1.17;23.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1934540918;2docemarket;16/3/2026;4.1;0;0;0;0;0;0;0;4.1;0;4.1;5.00%;5.00%;0.21;0.21;4.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1934682187;2doce Market - Valencia;16/3/2026;6.03;0;0;0;0;0;0;0;6.03;0;6.03;5.00%;5.00%;0.3;0.3;6.03;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1934737165;2doce Market - Valencia;16/3/2026;21.81;0;0;0;0;0;0;0;21.81;0;21.81;5.00%;5.00%;1.09;1.09;21.81;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1934784190;2docemarket;16/3/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1934901868;2docemarket;16/3/2026;23.2;0;0;0;0;0;0;0;23.2;0;23.2;5.00%;5.00%;1.16;1.16;23.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1934966717;2docemarket;16/3/2026;6.19;0;0;0;0;0;0;0;6.19;0;6.19;5.00%;5.00%;0.31;0.31;6.19;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935035760;2docemarket;16/3/2026;24.94;0;0;0;0;0;0;0;24.94;0;24.94;5.00%;5.00%;1.25;1.25;24.94;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935089140;2doce Market - Valencia;16/3/2026;9.34;0;0;0;0;0;0;0;9.34;0;9.34;5.00%;5.00%;0.47;0.47;9.34;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935197162;2docemarket;16/3/2026;9.9;0;0;0;0;0;0;0;9.9;0;9.9;5.00%;5.00%;0.5;0.5;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1935239228;2docemarket;16/3/2026;6.5;0;0;0;0;0;0;0;6.5;0;6.5;5.00%;5.00%;0.33;0.33;6.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935241273;2docemarket;16/3/2026;4.1;0;0;0;0;0;0;0;4.1;0;4.1;5.00%;5.00%;0.21;0.21;4.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935285658;2docemarket;16/3/2026;7.6;0;0;0;0;0;0;0;7.6;0;7.6;5.00%;5.00%;0.38;0.38;7.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935293744;2docemarket;16/3/2026;9.19;0;0;0;0;0;0;0;9.19;0;9.19;5.00%;5.00%;0.46;0.46;9.19;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935287946;2docemarket;16/3/2026;7.94;0;0;0;0;0;0;0;7.94;0;7.94;5.00%;5.00%;0.4;0.4;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1935297005;2docemarket;16/3/2026;3.81;0;0;0;0;0;0;0;3.81;0;3.81;5.00%;5.00%;0.19;0.19;3.81;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935346505;2docemarket;16/3/2026;40.1;0;0;0;0;0;0;0;40.1;0;40.1;5.00%;5.00%;2.01;2.01;40.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935346794;2docemarket;16/3/2026;4.46;0;0;0;0;0;0;0;4.46;0;4.46;5.00%;5.00%;0.22;0.22;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1935334487;2docemarket;16/3/2026;7.8;0;0;0;0;0;0;0;7.8;0;7.8;5.00%;5.00%;0.39;0.39;7.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935334575;2docemarket;16/3/2026;7.61;0;0;0;0;0;0;0;7.61;0;7.61;5.00%;5.00%;0.38;0.38;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1935403591;2docemarket - 24hrs;16/3/2026;9.4;0;0;0;0;0;0;-0.85;9.4;0;10.25;5.00%;0.00%;0.51;0;10.25;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1935390344;2docemarket - 24hrs;16/3/2026;14.23;0;0;0;0;0;0;-0.52;14.23;0;14.75;5.00%;0.00%;0.74;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1935427237;2docemarket - 24hrs;16/3/2026;4.94;0;0;0;0;0;0;-0.4;4.94;0;5.34;5.00%;0.00%;0.27;0;5.34;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1935407116;2docemarket - 24hrs;16/3/2026;13.11;0;0;0;0;0;0;-0.5;13.11;0;13.61;5.00%;0.00%;0.68;0;13.61;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1935427772;2docemarket - 24hrs;16/3/2026;4.8;0;0;0;0;0;0;-0.7;4.8;0;5.5;5.00%;0.00%;0.28;0;5.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1935407925;2docemarket - 24hrs;16/3/2026;4.95;0;0;0;0;0;0;-0.5;4.95;0;5.45;5.00%;0.00%;0.27;0;5.45;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1935408617;2docemarket - 24hrs;16/3/2026;7.26;0;0;0;0;0;0;-0.7;7.26;0;7.96;5.00%;0.00%;0.4;0;7.96;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1935409409;2docemarket - 24hrs;17/3/2026;19.68;0;0;0;0;0;0;-0.5;19.68;0;20.18;5.00%;0.00%;1.01;0;20.18;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1935409702;2docemarket - 24hrs;17/3/2026;1.66;0;0;0;0;0;0;-0.7;1.66;0;2.36;5.00%;0.00%;0.12;0;2.36;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1935459137;2docemarket;17/3/2026;8.21;0;0;0;0;0;0;0;8.21;0;8.21;5.00%;5.00%;0.41;0.41;8.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935556442;2docemarket;17/3/2026;19.8;0;0;0;0;0;0;0;19.8;0;19.8;5.00%;5.00%;0.99;0.99;19.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935601952;2doce Market - Valencia;17/3/2026;3.1;0;0;0;0;0;0;0;3.1;0;3.1;5.00%;5.00%;0.16;0.16;3.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935661741;2doce Market - Valencia;17/3/2026;5.81;0;0;0;1.21;0;0;0;4.41;1.4;5.81;5.00%;5.00%;0.29;0.29;4.41;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935765757;2docemarket;17/3/2026;9.8;0;0;0;0;0;0;0;9.8;0;9.8;5.00%;5.00%;0.49;0.49;9.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935784303;2doce Market - Valencia;17/3/2026;30.39;0;0;0;4.53;0;0;0;25.14;5.25;30.39;5.00%;5.00%;1.52;1.52;25.14;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935844084;2doce Market - Valencia;17/3/2026;13.26;0;0;0;0;0;0;0;13.26;0;13.26;5.00%;5.00%;0.66;0.66;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1935841880;2docemarket;17/3/2026;18.21;0;0;0;0;0;0;0;18.21;0;18.21;5.00%;5.00%;0.91;0.91;18.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1935939116;2doce Market - Valencia;17/3/2026;9.27;0;0;0;0;0;0;0;9.27;0;9.27;5.00%;5.00%;0.46;0.46;9.27;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936075712;2docemarket;17/3/2026;3.81;0;0;0;0;0;0;0;3.81;0;3.81;5.00%;5.00%;0.19;0.19;3.81;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936108185;2docemarket;17/3/2026;7.01;0;0;0;0;0;0;0;7.01;0;7.01;5.00%;5.00%;0.35;0.35;7.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936291939;2docemarket;17/3/2026;16;0;0;0;0;0;0;0;16;0;16;5.00%;5.00%;0.8;0.8;16;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936273665;2docemarket;17/3/2026;9.68;0;0;0;0;0;0;0;9.68;0;9.68;5.00%;5.00%;0.48;0.48;9.68;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936273887;2docemarket;17/3/2026;17.95;0;0;0;0;0;0;0;17.95;0;17.95;5.00%;5.00%;0.9;0.9;17.95;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936293770;2docemarket;17/3/2026;29.5;0;0;0;0;0;0;0;29.5;0;29.5;5.00%;5.00%;1.48;1.48;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1936315915;2docemarket;17/3/2026;6.1;0;0;0;0;0;0;0;6.1;0;6.1;5.00%;5.00%;0.31;0.31;6.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936297691;2docemarket;17/3/2026;11;0;0;0;0;0;0;0;11;0;11;5.00%;5.00%;0.55;0.55;11;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936351701;2docemarket;17/3/2026;10.31;0;0;0;0;0;0;0;10.31;0;10.31;5.00%;5.00%;0.52;0.52;10.31;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936368574;2docemarket;17/3/2026;27.4;0;0;0;0;0;0;0;27.4;0;27.4;5.00%;5.00%;1.37;1.37;27.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936435752;2docemarket - 24hrs;17/3/2026;4.3;0;0;0;0;0;0;-0.5;4.3;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936474589;2docemarket - 24hrs;17/3/2026;35.56;0;0;0;0;0;0;-0.5;35.56;0;36.06;5.00%;0.00%;1.8;0;36.06;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936475068;2docemarket - 24hrs;17/3/2026;3.6;0;0;0;1.18;0;0;0;2.93;1.37;4.3;5.00%;0.00%;0.22;0;2.93;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936475433;2docemarket - 24hrs;17/3/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936477570;2docemarket - 24hrs;18/3/2026;8.76;0;0;0;0;0;0;-0.7;8.76;0;9.46;5.00%;0.00%;0.47;0;9.46;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936440830;2docemarket - 24hrs;18/3/2026;7.6;0;0;0;0;0;0;-1;7.6;0;8.6;5.00%;0.00%;0.43;0;8.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936440847;2docemarket - 24hrs;18/3/2026;4.1;0;0;0;0;0;0;-0.5;4.1;0;4.6;5.00%;0.00%;0.23;0;4.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936477628;2docemarket - 24hrs;18/3/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936440862;2docemarket - 24hrs;18/3/2026;7.97;0;0;0;0;0;0;-0.7;7.97;0;8.67;5.00%;0.00%;0.43;0;8.67;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936440867;2docemarket - 24hrs;18/3/2026;4.1;0;0;0;0;0;0;-0.4;4.1;0;4.5;5.00%;0.00%;0.23;0;4.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936477636;2docemarket - 24hrs;18/3/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1936478574;2docemarket;18/3/2026;41.8;0;0;0;0;0;0;0;41.8;0;41.8;5.00%;5.00%;2.09;2.09;41.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936441972;2docemarket;18/3/2026;19.81;0;0;0;0;0;0;0;19.81;0;19.81;5.00%;5.00%;0.99;0.99;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1936577405;2doce Market - Valencia;18/3/2026;16.32;0;0;0;0;0;0;0;16.32;0;16.32;5.00%;5.00%;0.82;0.82;16.32;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936824754;2doce Market - Valencia;18/3/2026;25.77;0;0;0;0;0;0;0;25.77;0;25.77;5.00%;5.00%;1.29;1.29;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1936865667;2doce Market - Valencia;18/3/2026;11.7;0;0;0;0;0;0;0;11.7;0;11.7;5.00%;5.00%;0.59;0.59;11.7;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936912608;2doce Market - Valencia;18/3/2026;31.53;0;0;0;0;0;0;0;31.53;0;31.53;5.00%;5.00%;1.58;1.58;31.53;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1936980727;2doce Market - Valencia;18/3/2026;6.33;0;0;0;0;0;0;0;6.33;0;6.33;5.00%;5.00%;0.32;0.32;6.33;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937016714;2doce Market - Valencia;18/3/2026;9.11;0;0;0;0;0;0;0;9.11;0;9.11;5.00%;5.00%;0.46;0.46;9.11;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937037329;2doce Market - Valencia;18/3/2026;6.21;0;0;0;0;0;0;0;6.21;0;6.21;5.00%;5.00%;0.31;0.31;6.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937355295;2docemarket;18/3/2026;7.99;0;0;0;0;0;0;0;7.99;0;7.99;5.00%;5.00%;0.4;0.4;7.99;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937378881;2docemarket;18/3/2026;8.14;0;0;0;0;0;0;0;8.14;0;8.14;5.00%;5.00%;0.41;0.41;8.14;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937383469;2docemarket;18/3/2026;18;0;0;0;0;0;0;0;18;0;18;5.00%;5.00%;0.9;0.9;18;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937428616;2docemarket;18/3/2026;6.64;0;0;0;0;0;0;0;6.64;0;6.64;5.00%;5.00%;0.33;0.33;6.64;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937523723;2docemarket;19/3/2026;36.3;0;0;0;0;0;0;0;36.3;0;36.3;5.00%;5.00%;1.82;1.82;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1937530270;2docemarket;19/3/2026;11.45;0;0;0;0;0;0;0;11.45;0;11.45;5.00%;5.00%;0.57;0.57;11.45;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937583886;2docemarket;19/3/2026;9.75;0;0;0;0;0;0;0;9.75;0;9.75;5.00%;5.00%;0.49;0.49;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1937666411;2docemarket;19/3/2026;17.52;0;0;0;0;0;0;0;17.52;0;17.52;5.00%;5.00%;0.88;0.88;17.52;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937668002;2docemarket;19/3/2026;37.72;0;0;0;0;0;0;0;37.72;0;37.72;5.00%;5.00%;1.89;1.89;37.72;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937668030;2docemarket;19/3/2026;14.91;0;0;0;0;0;0;0;14.91;0;14.91;5.00%;5.00%;0.75;0.75;14.91;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937731012;2docemarket;19/3/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937762997;2docemarket;19/3/2026;4.1;0;0;0;0;0;0;0;4.1;0;4.1;5.00%;5.00%;0.21;0.21;4.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937909674;2docemarket;19/3/2026;42.82;0;0;0;0;0;0;0;42.82;0;42.82;5.00%;5.00%;2.14;2.14;42.82;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1937965506;2docemarket;19/3/2026;32.81;0;0;0;12.59;0;0;0;18.21;14.6;32.81;5.00%;5.00%;1.64;1.64;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1937999804;2docemarket;19/3/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938045397;2docemarket;19/3/2026;13;0;0;0;0;0;0;0;13;0;13;5.00%;5.00%;0.65;0.65;13;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938038788;2doce Market - Valencia;19/3/2026;36.89;0;0;0;0;0;0;0;36.89;0;36.89;5.00%;5.00%;1.84;1.84;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1938039360;2docemarket;19/3/2026;7.2;0;0;0;0;0;0;0;7.2;0;7.2;5.00%;5.00%;0.36;0.36;7.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938102322;2doce Market - Valencia;19/3/2026;13.37;0;0;0;0;0;0;0;13.37;0;13.37;5.00%;5.00%;0.67;0.67;13.37;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938180931;2docemarket;19/3/2026;12;0;0;0;0;0;0;0;12;0;12;5.00%;5.00%;0.6;0.6;12;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938244844;2docemarket;19/3/2026;16.58;0;0;0;0;0;0;0;16.58;0;16.58;5.00%;5.00%;0.83;0.83;16.58;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938265029;2docemarket;19/3/2026;11.57;0;0;0;0;0;0;0;11.57;0;11.57;5.00%;5.00%;0.58;0.58;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1938318265;2docemarket;19/3/2026;29;0;0;0;0;0;0;0;29;0;29;5.00%;5.00%;1.45;1.45;29;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938359621;2docemarket;19/3/2026;9.89;0;0;0;0;0;0;0;9.89;0;9.89;5.00%;5.00%;0.49;0.49;9.89;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938416513;2docemarket;19/3/2026;12.3;0;0;0;0;0;0;0;12.3;0;12.3;5.00%;5.00%;0.62;0.62;12.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938418102;2docemarket;19/3/2026;3.8;0;0;0;0;0;0;0;3.8;0;3.8;5.00%;5.00%;0.19;0.19;3.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938433207;2docemarket;19/3/2026;7.9;0;0;0;0;0;0;0;7.9;0;7.9;5.00%;5.00%;0.4;0.4;7.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938467610;2docemarket;19/3/2026;6.01;0;0;0;0;0;0;0;6.01;0;6.01;5.00%;5.00%;0.3;0.3;6.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938514375;2docemarket;19/3/2026;30.77;0;0;0;0;0;0;0;30.77;0;30.77;5.00%;5.00%;1.54;1.54;30.77;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938522799;2docemarket;19/3/2026;71.99;0;0;0;0;0;0;0;71.99;0;71.99;5.00%;5.00%;3.6;3.6;71.99;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938570583;2docemarket - 24hrs;19/3/2026;8;0;0;0;0;0;0;-0.7;8;0;8.7;5.00%;0.00%;0.44;0;8.7;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1938573584;2docemarket - 24hrs;19/3/2026;3.86;0;0;0;0;0;0;-0.4;3.86;0;4.26;5.00%;0.00%;0.21;0;4.26;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1938603993;2docemarket - 24hrs;20/3/2026;4.1;0;0;0;0;0;0;-0.7;4.1;0;4.8;5.00%;0.00%;0.24;0;4.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1938627513;2docemarket - 24hrs;20/3/2026;19.87;0;0;0;0;0;0;-0.72;19.87;0;20.59;5.00%;0.00%;1.03;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1938604868;2docemarket - 24hrs;20/3/2026;15.03;0;0;0;0;0;0;-0.7;15.03;0;15.73;5.00%;0.00%;0.79;0;15.73;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1938604941;2docemarket - 24hrs;20/3/2026;8.5;0;0;0;0;0;0;-0.4;8.5;0;8.9;5.00%;0.00%;0.45;0;8.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1938628035;2docemarket - 24hrs;20/3/2026;8.7;0;0;0;0;0;0;-0.7;8.7;0;9.4;5.00%;0.00%;0.47;0;9.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1938604976;2docemarket - 24hrs;20/3/2026;7.16;0;0;0;0;0;0;-0.5;7.16;0;7.66;5.00%;0.00%;0.38;0;7.66;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1938604979;2docemarket - 24hrs;20/3/2026;30.5;0;0;0;0;0;0;-0.72;30.5;0;31.22;5.00%;0.00%;1.56;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1938628061;2docemarket - 24hrs;20/3/2026;12.2;0;0;0;0;0;0;-0.7;12.2;0;12.9;5.00%;0.00%;0.65;0;12.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1938605850;2docemarket;20/3/2026;14;0;0;0;0;0;0;0;14;0;14;5.00%;5.00%;0.7;0.7;14;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938606293;2docemarket;20/3/2026;14;0;0;0;0;0;0;0;14;0;14;5.00%;5.00%;0.7;0.7;14;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938750681;2doce Market - Valencia;20/3/2026;6.5;0;0;0;5.6;0;0;0;0;6.5;6.5;5.00%;5.00%;0.33;0.33;0;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938738280;2docemarket;20/3/2026;80;0;0;0;0;0;0;0;80;0;80;5.00%;5.00%;4;4;80;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1938858474;2docemarket;20/3/2026;20.2;0;0;0;0;0;0;0;20.2;0;20.2;5.00%;5.00%;1.01;1.01;20.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1939062125;2docemarket;20/3/2026;6.11;0;0;0;0;0;0;0;6.11;0;6.11;5.00%;5.00%;0.31;0.31;6.11;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1939190437;2doce Market - Valencia;20/3/2026;32.15;0;0;0;0;0;0;0;32.15;0;32.15;5.00%;5.00%;1.61;1.61;32.15;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1939294384;2doce Market - Valencia;20/3/2026;57.16;0;0;0;0;0;0;0;57.16;0;57.16;5.00%;5.00%;2.86;2.86;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1939305546;2docemarket;20/3/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1939432518;2docemarket;20/3/2026;21.71;0;0;0;0;0;0;0;21.71;0;21.71;5.00%;5.00%;1.09;1.09;21.71;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1939496097;2docemarket;20/3/2026;21.01;0;0;0;0;0;0;0;21.01;0;21.01;5.00%;5.00%;1.05;1.05;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1939559975;2docemarket;20/3/2026;10;0;0;0;8.62;0;0;0;0;10;10;5.00%;5.00%;0.5;0.5;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
